id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1498249085337444355,1498249085337444355,2022-02-28 11:49:52 Hora estándar romance,2022-02-28,11:49:52,+0200,91372157,mynews_es,MyNews,,"Toma contacto con el #marketingdigital de la mano de @TheBridge_Tech. Aprende a usar el contenido, el email, las redes sociales y la publicidad digital en este taller impartido por @jpereznavarrete📝  📅Jueves 3 de marzo, 18-19h (online)  #EventoDeLaSemana  #masterclass #MyNews",es,"[{'screen_name': 'thebridge_tech', 'name': 'the bridge', 'id': '1162694149956603904'}, {'screen_name': 'jpereznavarrete', 'name': 'joaquín pérez', 'id': '311727607'}]",[],[],1,0,2,"['marketingdigital', 'eventodelasemana', 'masterclass', 'mynews']",[],https://twitter.com/MyNews_es/status/1498249085337444355,False,,0,,,,,,,,[],,,,
1498212250481483778,1498212250481483778,2022-02-28 09:23:30 Hora estándar romance,2022-02-28,09:23:30,+0200,1162694149956603904,thebridge_tech,The Bridge,,Gracias @insidezeusdata y @vicencf por la jornada formativa ¡Fue toda una experiencia para nuestros alumnos de #Valencia! 🤗,es,"[{'screen_name': 'insidezeusdata', 'name': 'zeus', 'id': '763323065199628288'}, {'screen_name': 'vicencf', 'name': 'vicente castillo', 'id': '41083018'}]",[],[],0,0,2,['valencia'],[],https://twitter.com/TheBridge_Tech/status/1498212250481483778,False,https://twitter.com/insidezeusdata/status/1497198545333624832,0,,,,,,,,[],,,,
1497198545333624832,1497198545333624832,2022-02-25 14:15:24 Hora estándar romance,2022-02-25,14:15:24,+0200,763323065199628288,insidezeusdata,Zeus,,Nuestro PMO @vicencf da una clase a los alumnos de @TheBridge_Tech  en nuestras instalaciones 🚀  #bigdata #data #education  https://t.co/jiskmovU0m,es,"[{'screen_name': 'vicencf', 'name': 'vicente castillo', 'id': '41083018'}, {'screen_name': 'thebridge_tech', 'name': 'the bridge', 'id': '1162694149956603904'}]",[],"['https://pbs.twimg.com/media/FMcb3_LXwAEV-bO.jpg', 'https://pbs.twimg.com/media/FMcd0cLXIAsEuMh.jpg']",0,1,4,"['bigdata', 'data', 'education']",[],https://twitter.com/insidezeusdata/status/1497198545333624832,False,,1,https://pbs.twimg.com/media/FMcb3_LXwAEV-bO.jpg,,,,,,,[],,,,
1497165125752664112,1497165125752664112,2022-02-25 12:02:36 Hora estándar romance,2022-02-25,12:02:36,+0200,1162694149956603904,thebridge_tech,The Bridge,,"¡#Datascientist mirad esto! ⚽🏃 Cómo @LaLiga utiliza el dato y la inteligencia artificial (IA) para predecir cuáles son las mejores fechas para celebrar partidos, monitorizar la venta de entradas... ¡Interesante conocer su filial @LaLigaTech!  https://t.co/HrEwHLEivh #datascience",es,"[{'screen_name': 'laliga', 'name': 'laliga', 'id': '423384542'}, {'screen_name': 'laligatech', 'name': 'laliga tech', 'id': '1407640711005151235'}]",['https://bit.ly/3BMABBu'],[],0,0,1,"['datascientist', 'datascience']",[],https://twitter.com/TheBridge_Tech/status/1497165125752664112,False,,0,,,,,,,,[],,,,
1497118969236377601,1497118969236377601,2022-02-25 08:59:12 Hora estándar romance,2022-02-25,08:59:12,+0200,1162694149956603904,thebridge_tech,The Bridge,,¡Gracias a vosotros! Los alumnos se llevaron grandes consejos y una visión del mercado laboral en profesiones #tech desde la perspectiva de #seleccion y #recruitment 🤩 @PagePersonnelES @michaelpage_es,es,"[{'screen_name': 'pagepersonneles', 'name': 'page personnel', 'id': '207894341'}, {'screen_name': 'michaelpage_es', 'name': 'michael page españa', 'id': '198936952'}]",[],[],0,0,1,"['tech', 'seleccion', 'recruitment']",[],https://twitter.com/TheBridge_Tech/status/1497118969236377601,False,https://twitter.com/michaelpage_es/status/1496865773582696449,0,,,,,,,,[],,,,
1496865773582696449,1496865773582696449,2022-02-24 16:13:05 Hora estándar romance,2022-02-24,16:13:05,+0200,198936952,michaelpage_es,Michael Page España,,"Hace unos días, nuestras compañeras Inés Bdiri y Alba Calvo estuvieron en la Aceleradora de Talento digital @TheBridge_Tech para contar a sus alumnos las ""best practices"" en la búsqueda de empleo y ¡fue un éxito! 👏  ¡Gracias a todos los asistentes!🙌  https://t.co/JLvRI7z6Ti",es,"[{'screen_name': 'thebridge_tech', 'name': 'the bridge', 'id': '1162694149956603904'}]",[],['https://pbs.twimg.com/media/FMXnBiaXIAIXmN9.jpg'],0,0,0,[],[],https://twitter.com/michaelpage_es/status/1496865773582696449,False,,1,https://pbs.twimg.com/media/FMXnBiaXIAIXmN9.jpg,,,,,,,[],,,,
1496140777529004033,1496140777529004033,2022-02-22 16:12:12 Hora estándar romance,2022-02-22,16:12:12,+0200,1162694149956603904,thebridge_tech,The Bridge,,"Si veis estos carteles por Sevilla, SÍ, SOMOS NOSOTROS! Aterrizamos en marzo con los #bootcamps en #DataScience y #DesarrolloWebFullStack ¡Pide información sin compromiso! En colaboración con @ENCamaraSevilla y @camaradesevilla 👍  https://t.co/V8mmlFAlEc  https://t.co/JUOBlK4F7V",es,"[{'screen_name': 'encamarasevilla', 'name': 'escuela de negocios', 'id': '163586106'}, {'screen_name': 'camaradesevilla', 'name': 'cámara de comercio de sevilla', 'id': '106344840'}]",['https://www.thebridge.tech/campus/sevilla'],['https://pbs.twimg.com/media/FMNcGy5XIAcmQg-.jpg'],0,2,2,"['bootcamps', 'datascience', 'desarrollowebfullstack']",[],https://twitter.com/TheBridge_Tech/status/1496140777529004033,False,,1,https://pbs.twimg.com/media/FMNcGy5XIAcmQg-.jpg,,,,,,,[],,,,
1496021941483802630,1496021941483802630,2022-02-22 08:20:00 Hora estándar romance,2022-02-22,08:20:00,+0200,589903453,funiversia,Fundación Universia,,📢¡Última semana! Aún puedes solicitar una de las becas que otorgamos junto a @IndraCompany para la realización de un #bootcamp de Desarrollo Web Full-stack en @TheBridge_Tech 💻  💻10 #becas dirigidas a personas con #discapacidad con formaciones #STEM 📲  https://t.co/ubL3Gyg3Gl  https://t.co/yHUvz4zCXG,es,"[{'screen_name': 'indracompany', 'name': 'indra', 'id': '73355170'}, {'screen_name': 'thebridge_tech', 'name': 'the bridge', 'id': '1162694149956603904'}]",['https://bit.ly/webdev-Indra'],['https://pbs.twimg.com/media/FL4PErqXoAAyX7e.jpg'],0,1,6,"['bootcamp', 'becas', 'discapacidad', 'stem']",[],https://twitter.com/FUniversia/status/1496021941483802630,False,,1,https://pbs.twimg.com/media/FL4PErqXoAAyX7e.jpg,,,,,,,[],,,,
1495710690950193155,1495710690950193155,2022-02-21 11:43:12 Hora estándar romance,2022-02-21,11:43:12,+0200,1162694149956603904,thebridge_tech,The Bridge,,"¡Nuevos eventos para febrero y marzo! Talleres sobre #IA, #marketingdigital #empleabilidad, #ciber, #datascience ¡No te los pierdas e inscríbete! ⬇️  https://t.co/bSsTjrDH8l  https://t.co/4b1jxJmMLO",es,[],['https://bit.ly/3rWK6L3'],['https://pbs.twimg.com/media/FMHU8hpXoAA3XB4.jpg'],0,0,0,"['ia', 'marketingdigital', 'empleabilidad', 'ciber', 'datascience']",[],https://twitter.com/TheBridge_Tech/status/1495710690950193155,False,,1,https://pbs.twimg.com/media/FMHU8hpXoAA3XB4.jpg,,,,,,,[],,,,
1495055146769915908,1495055146769915908,2022-02-19 16:18:18 Hora estándar romance,2022-02-19,16:18:18,+0200,295720842,soyelsimo,Pep Iberico,,Yo he caído en el bootcamp de Data science de @TheBridge_Tech en madrid. Si valor agregado consiste en presionarte para que aprendas por tu cuenta. Si no aprendes es tú culpa porque su método es muy sólido. Aunque se queje el 50% de la clase.,es,"[{'screen_name': 'thebridge_tech', 'name': 'the bridge', 'id': '1162694149956603904'}]",[],[],0,1,0,[],[],https://twitter.com/soyelsimo/status/1495055146769915908,False,https://twitter.com/iamdoomling/status/1494845403182735360,0,,,,,,,,[],,,,
